sequence_id,class_name,frame_name,frame_index,attention_label,ear,yaw,pitch,roll,mouth_aspect_ratio,brow_distance,iris_distance,face_aspect_ratio,node_0_x,node_0_y,node_0_z,node_1_x,node_1_y,node_1_z,node_2_x,node_2_y,node_2_z,node_3_x,node_3_y,node_3_z,node_4_x,node_4_y,node_4_z,node_5_x,node_5_y,node_5_z,node_6_x,node_6_y,node_6_z,node_7_x,node_7_y,node_7_z,node_8_x,node_8_y,node_8_z,node_9_x,node_9_y,node_9_z,node_10_x,node_10_y,node_10_z,node_11_x,node_11_y,node_11_z
Engaged/Confused,Engaged,0040.jpg,10,0,0.24053868340624945,-0.0016904086248566957,0.24574617657804168,0.025239553969190153,0.02597942276620637,0.049450426943306654,0.12199250166497576,2.9886193425356105,-0.4989835295241283,-0.5418520988029117,0.5459360365274765,-0.2157606748984179,-0.5543383305075246,0.4978253470613174,-0.4148025060200836,-0.580472270469526,0.4827814420337772,-0.41007180145344824,-0.51734198211985,0.4795407424181011,0.2218982494128387,-0.537592090338985,0.5084413510346649,0.5003687432765008,-0.5166288931793275,0.5716036181488023,0.327934809694758,-0.5775289847785035,0.48549149147864573,0.31729300745247735,-0.5020986297293601,0.48004543939990296,0.0,0.0,0.0,-0.0009967068250260377,-0.12171590667885376,-0.00814954595843361,-0.2840387452649398,0.6612886256850568,0.2588676254005036,0.3161914115846083,0.702451573886564,0.2724145785348813
Engaged/Confused,Engaged,0041.jpg,11,0,0.361432620261705,0.01934521343613006,0.2731915858048163,0.006364302602115625,0.046594641069795474,0.0464930186927678,0.12664032935518488,3.056223529958888,-0.5206174532293049,-0.5845513933219516,0.5399820459622711,-0.23496608203498742,-0.5824573085753263,0.4945019189405904,-0.4418043493924646,-0.642923004254664,0.4764520039338195,-0.4328912710103094,-0.54517608444298,0.4732084356941513,0.20340660667412055,-0.5773387907962757,0.5123725953671492,0.4784906206026633,-0.578192767207868,0.5817268022523235,0.30818401146529345,-0.6482791827611434,0.4910249041120942,0.2998867146982515,-0.537028861079101,0.48523803229578144,0.0,0.0,0.0,-0.0017354573792805657,-0.12623202668391298,-0.010011825315409912,-0.28753076018268126,0.6668866825461915,0.26303611711710734,0.3198795896000419,0.6954137138388772,0.28756978060267624
Engaged/Confused,Engaged,0042.jpg,12,0,0.40509524485312765,0.02082603278305831,0.28655094097082767,-0.01258054377071906,0.02642571223894586,0.04609416492961293,0.12242944144766066,3.000766410568379,-0.5227984749280481,-0.5831749298054869,0.5267134130627562,-0.23543957841810662,-0.5662034127493137,0.483074044873554,-0.4484925106566477,-0.6528060094714004,0.46350962992833594,-0.4385666471951571,-0.5334800046682338,0.4614691218672382,0.20145576812468913,-0.5716831041594019,0.503769966170272,0.47597199729767853,-0.5957400054482245,0.5746682114054796,0.30557513263188646,-0.6618920404342928,0.48238419063229665,0.2993572877901016,-0.5445394982406552,0.4781005760287098,0.0,0.0,0.0,-0.0026128122178611644,-0.12192078140247714,-0.01083809982006756,-0.2828685502623787,0.648581753943904,0.274141418306678,0.3243593600452893,0.662739714506174,0.30330959183833334
Engaged/Confused,Engaged,0043.jpg,13,0,0.43039493607465673,0.029792597178614072,0.2874051154204157,-0.004288267290288512,0.05862700940998549,0.04703245815739295,0.12366483432386413,3.0931493076600916,-0.5316136239520144,-0.5969997328646923,0.5103011908429702,-0.2346717930937616,-0.5809597650638398,0.47123718268396236,-0.45286139424770927,-0.6665415548860498,0.44710855518293446,-0.44450507086131236,-0.5372086416819852,0.44710353506956124,0.18050738122843923,-0.5788690622096887,0.5012988867289369,0.46604040024814436,-0.6012779399836946,0.5786250149534234,0.28801507985598884,-0.6719050796982076,0.4802984548825466,0.2816703053552083,-0.5397545447355133,0.47830794343487887,0.0,0.0,0.0,-0.003063907385316378,-0.1230735211808184,-0.011683839439054915,-0.26991607078839913,0.6651575282821288,0.274460384466373,0.3102778471897158,0.6729068315622869,0.3147413565064708
Engaged/Confused,Engaged,0044.jpg,14,0,0.4586420902638765,0.03766379392618355,0.3012084960258777,-0.02204367387283228,0.13165294433574629,0.048080328532586314,0.12477883493866672,3.1133092893770495,-0.5394588064260697,-0.604800221822203,0.49728879947987226,-0.23701318049440032,-0.5860228768981464,0.45753886896916557,-0.46258821587698756,-0.6802278176451351,0.4317874169405822,-0.45527391317001176,-0.5354791597559089,0.43454585735554346,0.167591751972495,-0.5951165445972352,0.48879921886911387,0.457840649116221,-0.6267843657737305,0.5673637121788474,0.28004782694991015,-0.6968118832020005,0.4653482447791339,0.27568097842386474,-0.558371270015174,0.46704957939054403,0.0,0.0,0.0,-0.0032469974786844525,-0.12405838537708817,-0.012989675656240323,-0.27040746031431445,0.6724220564539654,0.2803517223783702,0.30671936965780683,0.6603378833294204,0.3227323619148538
Engaged/Confused,Engaged,0045.jpg,15,0,0.45037611045844195,0.0395731953703368,0.30691529991982425,-0.005585042238556812,0.16151523530178633,0.047465404472705336,0.12520501751524468,3.1542616357673903,-0.5401234267266751,-0.6304058742862662,0.4974040227896023,-0.2404499543640479,-0.6139359318930637,0.4619418729262307,-0.46330453466976246,-0.707423726116498,0.43319423090953224,-0.45569249081607327,-0.5658915970524474,0.43554806737576307,0.173582977810729,-0.6115104551827968,0.4995030483981204,0.4563084807458367,-0.6359709885773458,0.5816209051447395,0.28284226090734504,-0.7094580897986873,0.4781588369859483,0.2776080481339963,-0.5771584795841761,0.47838575093465535,0.0,0.0,0.0,-0.0024754784427721208,-0.12450352857050176,-0.013001530331708963,-0.28054977309819157,0.6581280390173737,0.2824525631769971,0.3070184912573879,0.6611064144661278,0.3321528331753654
Engaged/Confused,Engaged,0046.jpg,16,0,0.4671324552989228,0.04659442846241192,0.3153413669331197,-0.013586621596460818,0.08557947381169083,0.04785921833543326,0.12488779047054616,3.133734603271174,-0.547295885250762,-0.6299440050341534,0.4895995185399825,-0.24602116807663327,-0.613006705274169,0.4551475926976182,-0.47124324324112904,-0.7065759813157834,0.42534092357862113,-0.461827363542653,-0.56388344263464,0.4286090043968955,0.16171262089599886,-0.6140047378500485,0.4945078207423358,0.4487280880354747,-0.643476605860197,0.5776512837351278,0.273277565710281,-0.7181940103592579,0.47275680463358105,0.2679956461213165,-0.575455239862901,0.4742790508161791,0.0,0.0,0.0,-0.002874730837510803,-0.12409559511400442,-0.013746978014385037,-0.2873955083323323,0.6571907383900447,0.28261582917802525,0.31289744775813344,0.6544489566708597,0.3362915033184464
Engaged/Confused,Engaged,0047.jpg,17,0,0.4589498278158863,0.0442133821673534,0.3133025178041538,-0.02006095919057195,0.041891388433678595,0.04790123954270728,0.12379054352586066,3.114163584592075,-0.5451019628282954,-0.6197167156679565,0.49068179917307103,-0.2434661949429724,-0.603943656651974,0.45739704321459096,-0.4693802331204283,-0.6992541316291966,0.4275455540366769,-0.4596552248128166,-0.5524102401891563,0.4300032877281653,0.16558755879571985,-0.6107473247400478,0.49764870842571785,0.4506186736579542,-0.6396918267217174,0.5809115559820529,0.2750986618381634,-0.7108627379622587,0.47654513052765524,0.2710052589706304,-0.5764141869424523,0.4772889656957281,0.0,0.0,0.0,-0.003217467552283648,-0.12304635217962132,-0.01316593271540634,-0.27962640208078304,0.6689920963921149,0.27248154415729847,0.3128333743739001,0.6529918854116095,0.32733619307300305
Engaged/Confused,Engaged,0048.jpg,18,0,0.44949410669917234,0.049484662875955314,0.33554684792889317,-0.02995758672458771,0.030086352441715952,0.04750475492645184,0.12405661224264351,3.0677741878400053,-0.5506941409126713,-0.6377039764636753,0.4907023809275015,-0.24798517808329437,-0.6176480660462016,0.45593909795991466,-0.4732568321332109,-0.712048145567827,0.4273586776603948,-0.4629600655881056,-0.5700325318399924,0.4301098502218865,0.16361563849479394,-0.6307373688202729,0.4925598284909416,0.4454539857795498,-0.6675461703595931,0.5731545073467565,0.2717176004704841,-0.7321663478430553,0.4703869399496656,0.2677753788336654,-0.5986043336991306,0.47190307465764936,0.0,0.0,0.0,-0.0033260233426818035,-0.1232520655044399,-0.013707988865431764,-0.2890174192728649,0.654916948526614,0.27868239880681484,0.3109289033285973,0.6224740049513314,0.33058606144903574
Engaged/Confused,Engaged,0049.jpg,19,0,0.4691538544050986,0.053308309905423144,0.3352210055896623,-0.022640944797176012,0.07422413680069505,0.0469132914148411,0.12429951455689119,3.0595201225858983,-0.5553210001304727,-0.6457449455263121,0.49336064223306797,-0.25127859548931936,-0.621329904995542,0.45659410027294073,-0.47908211154726305,-0.7248302685104854,0.4302284566205706,-0.4659078187747743,-0.5722650288878498,0.4319560272250077,0.16180502339004305,-0.6368875496999211,0.49042600513374585,0.4415109995890491,-0.6683141638040204,0.56962724515671,0.26846861240480435,-0.7394932451731534,0.46832025978250447,0.26315474757981405,-0.6038223160664149,0.4691703099324424,0.0,0.0,0.0,-0.0037655711060208736,-0.12351130494832892,-0.013459098903165873,-0.28179986904960963,0.6713501001934523,0.27529141609727853,0.3068261055541761,0.6345703152200513,0.3229059951573215
Engaged/Confused,Engaged,0050.jpg,20,0,0.46206445933789675,0.03958031132167485,0.33353399307625203,-0.03246340901591887,0.025995005160169747,0.04684137483510551,0.12530722527782223,3.041835795559485,-0.5413761503278518,-0.6327754245282979,0.4996740129013794,-0.24268870490510233,-0.6128169521044243,0.4617138547135143,-0.466343888877057,-0.7131210500359667,0.4360356307622948,-0.45526696771177044,-0.5660806556454312,0.4374974733453758,0.17509794583063207,-0.628146271163194,0.4939259546132003,0.4554738341340743,-0.6651365733013979,0.5720816404577551,0.28244558685859206,-0.7324739210085459,0.4718545921878013,0.27817638106829673,-0.5994352804116452,0.4718584870946587,0.0,0.0,0.0,-0.003495525370878992,-0.12458375133431522,-0.012983486152722708,-0.2816183797524046,0.6528373301633235,0.2765372959810433,0.31601638703611357,0.6232083696628015,0.3213237834815472
Engaged/Confused,Engaged,0051.jpg,21,0,0.48852665901826775,0.042608011691883566,0.33378329897983144,-0.03150526511164269,0.07470089737145434,0.04662334615918699,0.12553588865442086,3.067114370970694,-0.5444630352053604,-0.6388251488643335,0.5020861223945193,-0.23989606038147565,-0.6155080126873848,0.4638015294266299,-0.4687024621252967,-0.722341366770652,0.43876445945696135,-0.4566620764818145,-0.564923332475304,0.43931061317667747,0.17011181833015146,-0.6341918426478546,0.4959344735795936,0.4523887216167526,-0.670231227740021,0.5748888224153357,0.2784657145708066,-0.7434509220856749,0.474870987703127,0.27287935240373884,-0.6014655108642377,0.4738168409939998,0.0,0.0,0.0,-0.003563285484552643,-0.12485731636141251,-0.012538456357817184,-0.27146620047700376,0.658016430011093,0.2700724079035957,0.31277314107560106,0.6277691305398955,0.31473403978496184
Engaged/Confused,Engaged,0052.jpg,22,0,0.5312789200827502,0.035896497259604185,0.3423411431910028,-0.024017438184298977,0.02058123922966324,0.04377983405417643,0.12226848938173451,2.9899108379390587,-0.5375305121379308,-0.6426570973754657,0.4989703980200812,-0.2389273077727763,-0.6207229504356611,0.4609741764445963,-0.4620551853041358,-0.7339096355441891,0.43771794870222375,-0.44885996413700663,-0.5700301321976019,0.4375530946316684,0.17532964649031663,-0.6375206991306809,0.4895712897959951,0.46011626647585385,-0.6666180172105873,0.563210412358443,0.28705754546249757,-0.7547959184228187,0.46893013317235366,0.27669331944967634,-0.6028027638783785,0.4664948324805812,0.0,0.0,0.0,-0.0028950979764758235,-0.12160458599090444,-0.012390583899827296,-0.27044725282911625,0.6530180033218003,0.26857451984548547,0.31192790812526827,0.627684619078988,0.3069379120430641
Engaged/Confused,Engaged,0053.jpg,23,0,0.5249397395735381,0.03693992440382245,0.35648836629015884,-0.017557731173939207,0.024813063931825006,0.04423791881107417,0.12402588595232834,3.0285099996472247,-0.5387823132131805,-0.6680852730184632,0.49805888006812066,-0.23337311246360964,-0.6342407029535548,0.45853595433645267,-0.4634476253758017,-0.7589936767707316,0.43482297368063605,-0.4492515568609435,-0.5907069430835004,0.43605118038996327,0.17281274284593476,-0.6503276250467195,0.4867049107656236,0.45902058440654686,-0.685604428059448,0.5619529854951939,0.28570687886969154,-0.7698144964018802,0.4645885653536466,0.2754565292274655,-0.6203907680291137,0.46420119767463275,0.0,0.0,0.0,-0.0030221007953290828,-0.12329574374934127,-0.013093772043975816,-0.2636101899940532,0.642382111898973,0.2772048211056842,0.3050908700783545,0.6096817977564013,0.3156520177775065
Engaged/Confused,Engaged,0054.jpg,24,0,0.5316569688423317,0.04583576822914016,0.34476746935879765,-0.02067379251226271,0.03902785647012773,0.0435680221710691,0.12113747950421613,2.9781234792506153,-0.5469235091397886,-0.646590159940334,0.49108089000307137,-0.2433644059064992,-0.6186944806866808,0.4551426447977766,-0.47051065921080804,-0.7383360284349466,0.4301738094984921,-0.45596583626373965,-0.5718082608292893,0.43034086649403164,0.16767757905050984,-0.6376088916427793,0.4880476469359544,0.450117049201069,-0.6672027695697835,0.5651433322232339,0.27758899653393787,-0.7557390121199038,0.46842716521868366,0.2678550597867181,-0.604303947158829,0.46635900817849,0.0,0.0,0.0,-0.0027031100221957672,-0.12045537368153486,-0.012549306278997693,-0.27729107584617424,0.6457271035015912,0.2669491724910063,0.3015865840629432,0.6214478362763188,0.3109994479863281
Engaged/Confused,Engaged,0055.jpg,25,0,0.5384638496314142,0.040269500259315846,0.3519107093213955,-0.018782403353021327,0.034841190032453694,0.04319474615858865,0.12337267730217784,3.029121080788778,-0.5415753040206082,-0.661545805839993,0.48797986588796405,-0.23533346441074057,-0.6329688168872857,0.45227688942981975,-0.4675026693020998,-0.7561005349372619,0.42560344591431976,-0.45226619036766746,-0.5846799392270817,0.4280910412665729,0.16023777744400078,-0.6442764099938543,0.4855578914502449,0.45548193218907934,-0.680272937016532,0.5623180275533981,0.27751091096586705,-0.7726659166433187,0.4641868159598676,0.26723778244049234,-0.609201492259742,0.46421686843666865,0.0,0.0,0.0,-0.0028956892836656477,-0.12258874460836407,-0.013580581122509552,-0.28029450577910175,0.6547671336677124,0.27892065109597536,0.30622129741053516,0.6110416675480831,0.32452839727613064
Engaged/Confused,Engaged,0056.jpg,26,0,0.5530155128342549,0.049405324907931016,0.3559059419409862,-0.01414416091445131,0.04013333547155475,0.04275351286506747,0.12224129582794593,3.0088068010303677,-0.5504937962657306,-0.6649948493381872,0.4836380153411994,-0.24791105210426323,-0.6317730837282681,0.4500599584409806,-0.4764481307427519,-0.7627729617645136,0.4223902812612452,-0.4612696830707897,-0.587735605591566,0.4244210867778042,0.15876314826886576,-0.6410390388185462,0.48673081645792565,0.44606391033241233,-0.679090321900848,0.5653329054695613,0.27085307759103033,-0.7745892981683283,0.46658650017225134,0.26210203705503593,-0.6102873087993558,0.4660241819548718,0.0,0.0,0.0,-0.0029796856826753153,-0.12145641057420882,-0.013505414075735144,-0.26795436435286996,0.6455709888245537,0.27065531555645855,0.29592545550345584,0.614794440625775,0.3207819669580051
Engaged/Confused,Engaged,0057.jpg,27,0,0.5611232834172033,0.046179646023019924,0.3572152010073814,-0.022914708422936553,0.05213530481306037,0.042203741245806975,0.12231891864142043,3.00873167935642,-0.5477938398755607,-0.6619502174448584,0.4857499878034522,-0.2447376425980621,-0.6278244805904545,0.44980074228516415,-0.47452494810961715,-0.7587067507351629,0.4237274543250065,-0.4589436243651232,-0.5816203201914578,0.426174338651337,0.15815483242988387,-0.6386032115057891,0.482509897231105,0.4493129594355795,-0.6847986290176007,0.5582481316148358,0.27075522587701184,-0.7755540445440581,0.4608068351042068,0.26283716764863924,-0.6065572826143302,0.461107793383255,0.0,0.0,0.0,-0.003194401180655841,-0.12150190158543502,-0.01374778417879475,-0.26499591139302675,0.6434667547484674,0.2770797289867667,0.29995147313968423,0.6150159010675182,0.323026163512923
Engaged/Confused,Engaged,0058.jpg,28,0,0.560523526846344,0.0486398202158735,0.3586264392061409,-0.024451454570467164,0.04104651549480947,0.042529603285309456,0.12428997086688987,3.047408599192056,-0.5507604435317235,-0.6695950179128238,0.4884773144780469,-0.24468354355089042,-0.6366926638324435,0.45093451846794885,-0.47716037758713054,-0.7673349530078479,0.4257572411355884,-0.4601326800928475,-0.5884369628664746,0.42832906382685,0.15550352876155416,-0.6481727447443674,0.4812197920624628,0.4466497383286809,-0.6939831476627049,0.556139329290629,0.2678154721636666,-0.7856878337826029,0.4588875038922222,0.2604460259074834,-0.6151046332087821,0.4594986171384913,0.0,0.0,0.0,-0.0035415006743495223,-0.12347503196012465,-0.013761217733620495,-0.2717868905881475,0.649613482504563,0.2813955178751092,0.30377933138723634,0.6103009220636042,0.3228854054626228
Engaged/Confused,Engaged,0059.jpg,29,0,0.5642039492884123,0.0481506245141437,0.35370106640759497,-0.03552591300705272,0.03892581796915483,0.04253247233457797,0.12388749007215473,3.0471385078119653,-0.5486451413707618,-0.6537138353597255,0.476935713859555,-0.2413307726814033,-0.6303344624532031,0.4440730554029876,-0.476994099629337,-0.7549203897889984,0.4143579374511251,-0.45953858734219544,-0.577074358565118,0.41832846744309954,0.1566216211537432,-0.6450591436728929,0.4823250478219113,0.44702864896894934,-0.6890860558187365,0.5628572434685664,0.26814028998059,-0.7852054191195101,0.46143270192190244,0.26057316837192834,-0.6125292935034553,0.4626393072218841,0.0,0.0,0.0,-0.002865931383684557,-0.12296234236659681,-0.014837755672677776,-0.28227268539831657,0.6382434705764131,0.2835320603429214,0.29770745789052505,0.6053807572901718,0.33788430279592624
Engaged/Confused,Engaged,0060.jpg,30,0,0.5647604887894188,0.04844361788618903,0.3484981792467806,-0.038839424126231196,0.02914783165410873,0.0421667307637957,0.12386121483987875,3.0304804061234822,-0.5499062662643676,-0.6456330498789725,0.48941595051068276,-0.243648478681005,-0.6208998532904708,0.4536623143016955,-0.4781751340443655,-0.7475849592824461,0.4269298930649375,-0.46019753227786964,-0.5679073059105885,0.4294736198651424,0.15862806865694065,-0.6370166370102911,0.48731173070641115,0.44650856382275267,-0.6843332280703928,0.5646474770830417,0.26809992203451494,-0.7762526029254189,0.4661550548282827,0.26147747431647866,-0.6070864646014946,0.4660090745501419,0.0,0.0,0.0,-0.003428911935935026,-0.12307330379244161,-0.013520539861986966,-0.27802112665426876,0.6610065536045358,0.276760787397821,0.30448349022035254,0.6157554880299843,0.3250604038849549
